id,image,source
10603.0,c681fc24-b39b-47da-87f6-8f34644959f9.png,1.0
10651.0,a70441e6-60db-4366-9418-3d9d00a26194.png,1.0
10655.0,51d30368-dbd6-47a2-b678-1783d6ea08ee.png,6.0
10661.0,a903fa9c-88f8-4b99-87ef-96b38f4b9297.png,0.0
10662.0,45675777-989e-47ae-8eae-119fdd01ebf2.png,0.0
10672.0,ddfae620-f529-4263-b8ad-1c0a33c7f673.png,6.0
10678.0,e2d4da8c-49c1-4320-97a3-96864081b440.png,2.0
10691.0,a5bdb944-8c3f-418d-80dd-d581793d3873.png,0.0
10691.0,8e52d142-9f13-4d57-ba53-de5b6e8515a7.png,0.0
10692.0,dca5b5f4-4d8c-4a9c-91e7-50e1052826b2.png,1.0
10694.0,3b27159c-5d97-46ec-b51c-0cf1b2864a27.png,0.0
10694.0,fec16825-2879-4927-aaeb-32ba4f9fd24d.png,0.0
10694.0,053f871d-142b-4687-82e3-f6ceeff378f9.png,0.0
10694.0,adaca12e-b565-4aaf-9852-3d5446944969.png,0.0
10695.0,74129764-fadd-4131-9529-cdd2c691f509.png,6.0
10707.0,3bcd9db8-d3f5-46a9-9b4e-94f7bd8c2bf2.png,2.0
10712.0,f4b02228-4dd5-4cc7-b57e-a0df434d899e.png,5.0
10715.0,fdd12e9c-ff22-47ab-8716-426edb21b2ae.png,3.0
10725.0,7c7d72a6-9ea0-404f-ad37-ae5aea900c03.png,3.0
10725.0,a2dabd2d-acf5-4634-8f59-f7e94faa8aee.png,3.0
10725.0,35c71173-a405-4915-8064-79c4b74c51f1.png,3.0
10736.0,d176a711-d80c-497a-b066-d2b3d2ecb122.png,1.0
10740.0,071279ad-94c6-4da4-8f31-f977019c62cb.png,5.0
10750.0,25972755-f366-4124-b9d2-8c02b6ba0548.png,2.0
10754.0,e4423e3c-2580-42a3-861b-10ec168232e5.png,5.0
10764.0,9c48d0bf-e213-420d-ad3f-34b14f3b456a.png,6.0
10767.0,9d1dda0a-7211-42ee-9774-867f0780d294.png,0.0
10770.0,de659297-2758-4155-a602-663896c709dc.png,0.0
10771.0,3208ce05-3146-4b52-9c9f-5a723a58f114.png,0.0
10776.0,d10f821a-80f9-4118-9adf-991b75d6efa2.png,0.0
10778.0,08cc6609-e80c-440c-8827-dd0cf7238293.png,2.0
10780.0,64fec5bc-31b9-4651-bed1-0967f0623342.png,0.0
10780.0,60e46aa4-8236-430f-9a44-b273a64190ed.png,0.0
10780.0,ad63565f-a069-4af4-b4fb-0d70ead2af22.png,0.0
10780.0,92324e9a-2ed0-4583-96ca-b6d3273edfdf.png,0.0
10780.0,84809336-9fef-48ef-81b9-ce9cfa1eb5f6.png,0.0
10780.0,3ef24d79-763f-467a-b92e-2c7eb6dd7f62.png,0.0
10780.0,ab9f3748-842d-4b93-a2e6-2b79e1ccb3c3.png,0.0
10780.0,b07eb2ea-bdf8-4c2d-b1d7-5ff577efe8e5.png,0.0
10780.0,5a845a51-1e54-4adf-ba93-68b40d97ab8f.png,0.0
10780.0,31fd31f1-4145-4e4b-af1c-55c5327550f1.png,0.0
10805.0,7c7f8bbb-62cf-4add-a1bd-20c33cdfdc39.png,0.0
10808.0,799e4f7e-c4a8-454c-acde-ef2a423fde22.png,0.0
10845.0,3e76fb66-125e-4ccd-af5b-242ffc32d978.png,0.0
10889.0,81c97e69-a3db-4c6a-9da1-a6306f03feaa.png,3.0
10894.0,4eb6eb2e-10ed-4fe7-bf08-c429c23d7382.png,0.0
10916.0,38b48f1b-fcde-46af-b1cc-f19d595b1d42.png,5.0
10921.0,8405c327-b326-47ed-8707-c53ecfc12d27.png,0.0
10931.0,d1aa6c3d-6463-4df7-af04-d97e70b5c8c9.png,0.0
10938.0,2c89e7fd-6a1a-4679-beee-bc93fa34d287.png,0.0
10940.0,bf2c0fb6-d3b0-472a-94d7-948c1f3ea0e9.png,5.0
10954.0,852cc140-ae3f-4e5a-a383-0fcb44733a69.png,6.0
10998.0,a926f960-414a-4f8c-b463-6b47a08a2fce.png,6.0
11023.0,f928e480-f2d0-40ea-9f81-cbcfa65a925f.png,5.0
11033.0,d80fd64a-0541-4d47-b904-74540004eecd.png,2.0
11036.0,ef0e87f5-fae0-4869-94d9-4578dff3dba2.png,1.0
11036.0,cf0648f6-f02e-4158-9709-b88b53110e48.png,1.0
11041.0,23f667b1-96cb-4543-829c-7ca7769aa899.png,6.0
11080.0,0ce57018-71c8-411c-a58a-855a6156face.png,0.0
11085.0,d23a60f7-2764-4ac2-bfbb-35e17dee8a53.png,6.0
11104.0,4a413046-7286-4edc-b709-fbb33a553787.png,4.0
11113.0,4b2ea402-99c5-4b12-9f05-7d58322c845e.png,0.0
11113.0,9b5929a5-ccbb-4e0a-bb0a-dd8586195349.png,0.0
11157.0,ca733a34-ae49-4854-bd2c-839ef2e7288a.png,0.0
11158.0,58e6ff55-25f2-421c-b656-b759fc5cb61d.png,1.0
11159.0,b6469abc-2285-44cf-94a8-9d07df29ffb1.png,0.0
11166.0,a678e480-f0c9-43fe-b7e2-1da781336175.png,5.0
11166.0,6b747748-cc32-478d-b5bd-b823e774502a.png,5.0
11168.0,209ea9c2-9bff-45e8-a62a-fd80095b0633.png,2.0
11182.0,04ad3dc1-be4e-4ae8-a23b-0d20e42c4776.png,3.0
11219.0,22a38ce7-c2e4-4740-a2e8-434bd1a33a9c.png,2.0
11220.0,b43d61b0-869a-40bc-aab4-468e214aab63.png,2.0
11240.0,acc2d61b-ea3f-4177-96b3-f7244644fcf7.png,0.0
11246.0,c8b0c28f-cd66-4eab-a991-a86ef4f2b25b.png,6.0
11254.0,fb6acfb9-1839-469c-88a7-4c5a30091d76.png,0.0
11281.0,5829b9f0-1118-4a79-acfd-7e6acb66f40a.png,5.0
11295.0,02a6617d-2623-42b4-8c26-5f872ecfdaa4.png,0.0
11322.0,c976a74e-8c61-4e87-bd4b-b4c0573290e2.png,4.0
11329.0,c5a5a935-1a0e-4845-9f24-6fd11a58cfa1.png,2.0
11344.0,64a1f0ef-e193-445c-9d6e-beee3ff1e949.png,2.0
11345.0,b12eb78d-0ff6-43b5-bb83-31f3c269089a.png,0.0
11345.0,f1c74aef-5110-42d7-b8a1-c6aabddc3e2b.png,0.0
11345.0,949df7c0-8841-465d-9c73-df3aaad17290.png,0.0
11345.0,30123c35-3678-4712-a3a8-414646730632.png,0.0
11348.0,aa84087c-c1c7-4b59-9d72-b2d6fef92a57.png,5.0
11357.0,69ae1798-0683-4cb4-add8-2557b7e771db.png,5.0
11375.0,c39e6e1f-5bd4-4327-9b77-afaab7ee2ac3.png,0.0
11412.0,9c2d55bc-8038-4000-a255-0f2ec65291e0.png,6.0
11412.0,38144d05-7384-45c0-8b0d-e52f5df6464e.png,6.0
11412.0,133b48c0-8d9b-4286-ba79-0ea46f36db78.png,6.0
11431.0,110d2c27-7ae2-42f4-8e32-7cc699ebd94a.png,2.0
11439.0,cb7f9461-5cf1-46a8-a340-dd55e0eb9756.png,5.0
11452.0,4dc32210-3add-4a13-98f8-fe7fc62c707a.png,5.0
11468.0,23885df0-0799-48db-bfa8-6d71b3b25d89.png,1.0
11492.0,d0aebe2e-3b31-4675-a928-7f38e28bd915.png,3.0
11520.0,25ef3134-1c83-4b0d-8904-a4e3d76e470e.png,3.0
11533.0,bf187393-c75c-4c9f-81e5-f60124947566.png,3.0
11543.0,b26f3b95-6e9d-4361-9d85-e66c97f4c10b.png,1.0
11560.0,e5219746-8023-483b-ab04-2ce9250ecbc2.png,4.0
11587.0,a2fa95be-1145-49b2-a701-d2bde7b459fc.png,0.0
11609.0,97cb96a0-3623-40c3-a72c-c1c361874728.png,0.0
11620.0,09bcfc1e-7ce0-4000-8a15-92bd65631f1a.png,0.0
11631.0,94d91320-d22f-47dc-8f46-3e88ea4e4589.png,5.0
11640.0,0e7890ed-ab44-41b2-aa08-732d628e8e8b.png,0.0
11647.0,22ef2a65-8e45-4e4d-902e-2a2e6331ee63.png,2.0
11649.0,a6cbc460-7a39-4451-b31e-87ad0ae39a66.png,3.0
11656.0,273e7869-3c23-4205-9170-cdb83f201e3f.png,0.0
11663.0,5063a497-56d7-4afc-afe4-505ad156b914.png,0.0
11673.0,9fa65b43-f692-4165-b917-0ed41687c176.png,2.0
11676.0,f225e0ba-0ec9-42a4-b24c-add4e7cccb75.png,0.0
11688.0,afa10d4f-7af5-40c3-b171-eaf95faf2147.png,0.0
11690.0,9a1905ee-c143-44a7-be68-4d5912c9af44.png,0.0
11690.0,1e32e13e-0c02-4c5c-9699-ad0a967b21e5.png,0.0
11692.0,fd42311e-7c51-46c8-8457-d0927727d284.png,1.0
11698.0,8555430a-8afc-4775-b379-0f416857474d.png,1.0
11704.0,4a5617c6-f772-44a3-bfec-45bf7862b695.png,6.0
11720.0,ef9c4b6c-2165-464d-946f-580dc2efa868.png,0.0
11720.0,500605c4-6411-4baa-8261-a842875daf81.png,0.0
11743.0,9d7d580b-4a13-4baa-9ece-e047d5259749.png,5.0
11767.0,812b9710-2eb8-4060-8ffa-e38c92c8791f.png,0.0
11779.0,14810e25-657a-4fcd-a45b-3acf8bdfa0a1.png,5.0
11787.0,ef2d4c00-6be3-464c-85c3-7f4b2ff1b9c0.png,0.0
11801.0,1f616648-c6eb-41f1-af64-eea4869e1117.png,0.0
11880.0,2a853692-cde0-428f-94c3-642c7d44c080.png,5.0
11906.0,7a64bd1e-d0bb-4f59-b818-89966d7cac68.png,4.0
11930.0,2a788877-c0a2-46b2-b0e4-89532d12815c.png,1.0
11938.0,a288d9e3-2225-42f3-9a65-24689a7f72d4.png,0.0
11956.0,8c433315-6761-4101-ab84-0532c969141a.png,5.0
11987.0,327b2368-304e-40ec-903e-8284edecfc2f.png,5.0
12013.0,4c31120d-bb13-4e5d-8eb3-312b15febb7e.png,1.0
12020.0,1f061d5f-a8bf-4928-8480-873f7318c997.png,4.0
12045.0,ee4ffe2e-1a4f-42cc-8e9d-1a4640fe62f0.png,1.0
12062.0,6a2364f7-ace6-4fee-8d2c-039264181844.png,1.0
12084.0,2b906046-0f3e-48cf-8e1f-2e140c59db66.png,5.0
12100.0,46202dfa-8a75-4558-9506-2579de784cf4.png,5.0
12100.0,82b36fbc-87d5-4766-872d-a0179efc109e.png,5.0
12106.0,68e82914-f4b2-45d9-b14c-b7f7ca2d6aff.png,4.0
12106.0,11db1f03-2a6e-46a2-bd55-8d870bd8dfdc.png,4.0
12106.0,2d96d5cb-9ee1-44e3-ac1a-171462090e03.png,4.0
12106.0,58453f96-482c-4cb2-8c17-d261ba08e150.png,4.0
12106.0,93f804a8-ba44-4004-b363-869fa84b8508.png,4.0
12115.0,64d4d1d8-e500-40d9-a516-f0fcfd1d923b.png,2.0
12130.0,6e59c491-940e-471e-8350-33ef07853c78.png,2.0
12130.0,07cdcb22-c5b3-4649-9dd9-dbc24227b4d3.png,2.0
12132.0,c2e6d349-4296-4fbc-95b6-4c9c25a2b156.png,3.0
12149.0,584d8da0-4cbd-4e22-b4dd-b0189116436e.png,5.0
12149.0,c5e4ba69-1e40-40eb-876b-074ed7c82de0.png,5.0
12150.0,b4633dd6-6ff7-461b-b381-0696c0a2cc58.png,3.0
12159.0,b7918998-de6c-4d07-9fde-99cd5c0cccf8.png,0.0
12159.0,55d1e515-d3aa-4435-bb7c-22dbafad9fff.png,0.0
12159.0,6cedc63f-4301-467f-beb6-31cd8302a44d.png,0.0
12159.0,20079fb8-f5df-4a23-a520-38d3ed34442d.png,0.0
12175.0,5ba85633-c96a-4139-b86e-c2cd287312ca.png,0.0
12199.0,7a1eb5b8-da70-4145-a171-634327ea3000.png,1.0
12218.0,e987f365-1311-43c0-b19e-bc28c2bda43a.png,0.0
12222.0,97e9ed79-fb42-43c2-88f6-48ba6de274bd.png,2.0
12225.0,0ffc7b9f-07a1-419b-93fc-da9fcc8f6f33.png,2.0
12226.0,15662772-94e0-4db1-8555-eb00eb284902.png,4.0
12239.0,d36274ec-2626-478a-817f-1e75cfe698f4.png,4.0
12294.0,bfa8a536-1cf4-49f2-b3b4-c16a545c1ba9.png,0.0
12386.0,2e2b9e4f-3b7e-48ae-bd47-43f2647add96.png,1.0
12418.0,f3c8e906-4e53-4ffd-ac7b-b2315ba857af.png,0.0
12420.0,d596f6e8-fc8c-4a98-858a-ded247e24a0e.png,0.0
12460.0,bcb0c749-68a8-4ee7-a1c7-265a31d9bceb.png,1.0
12467.0,c0da59ff-ef4b-47a5-a3d4-14695955c636.png,0.0
12478.0,af315c93-c35e-45d5-b074-2c332350db70.png,0.0
12478.0,bab6f312-bad0-4216-9d76-8b571507b78c.png,0.0
12478.0,78d4147c-4606-44fa-a93f-7aa8610ee99e.png,0.0
12496.0,cd8a9080-223f-4f35-957b-91f4e64c8e2e.png,2.0
12508.0,192744a5-7ffc-4913-a0af-b1252dc3335c.png,5.0
12544.0,ee6885d8-42b7-4bd7-8f54-02c19b62c75f.png,4.0
12546.0,0ffc1d9d-f072-47ab-8fed-f3845e5e30b5.png,4.0
12552.0,d1433b2d-349b-46c9-82a5-92e138ace336.png,0.0
12576.0,ef1641a8-e763-437a-80c0-d56353c86e38.png,4.0
12582.0,77558f78-c060-4c2e-b712-2e47120b8434.png,5.0
12676.0,8774f550-342e-41e0-b653-3e5cae953d5f.png,5.0
12726.0,490cc206-494c-4b10-96e3-5959c323556e.png,0.0
12744.0,2e4fd5df-b8a9-437a-b21b-d86a4826fb5c.png,6.0
12748.0,62bd1f27-d233-45d2-bfc8-e34c5557a9d3.png,6.0
12772.0,67055634-083b-4a94-9468-cf1bbe8c79b2.png,0.0
12772.0,8af4bea9-aed2-4ca7-ba6c-900310516122.png,0.0
12772.0,cb7da815-41ec-4ffe-ad08-7f2c79fd176d.png,0.0
12772.0,63370e32-a05c-4d2e-9ab1-0f6d7bf683e9.png,0.0
12772.0,0c546b16-021e-49fc-9b96-21bf3cf6b82c.png,0.0
12791.0,a7b8994e-6ef5-428e-99ca-eb877385eed0.png,0.0
12828.0,74b7e48e-e0bf-4d95-a1a4-0fe39caa5f0e.png,4.0
12844.0,99418bfe-9ea3-4bc2-b412-9ed85dd357c1.png,0.0
12852.0,928105c7-9884-4e86-9f20-9227b4713e7f.png,0.0
12855.0,67294f23-eb73-4095-8f0d-1bae7fb64341.png,4.0
12871.0,c1a53d74-135c-4c99-829b-b27bd68a2e56.png,2.0
12884.0,95f4c832-b2a1-430f-a9a7-c6cbb3fc0a13.png,6.0
12903.0,170aa052-6836-490d-af11-51d390cda06b.png,6.0
12914.0,14c3535a-4bdc-499b-ace9-fb472ad1444d.png,6.0
12938.0,378a30e7-c0ee-4116-9e93-f4b83c1b88f9.png,5.0
12949.0,861af230-56eb-4d61-b48a-57b7b56eac9b.png,3.0
12966.0,8086f6f2-8a47-49af-add2-57bbecf61991.png,6.0
12982.0,23bd5935-fd40-4edd-bf9d-64d93982ca6f.png,1.0
12992.0,ede37008-0826-40fb-81bc-73ccdf031f7b.png,2.0
12998.0,13c74563-d9b5-4ee3-b184-3dc040e326e6.png,3.0
13001.0,92f107fb-4df4-460f-a5c0-b85f2fa5fad6.png,6.0
13007.0,1d9f6eac-fa33-4e18-b071-2c038b3ec102.png,0.0
13007.0,d591597b-c538-4d21-809e-0d3907b2c085.png,0.0
13007.0,bc329456-263b-4b05-9a6a-d3306946e716.png,0.0
13015.0,58ed1f11-228c-42d6-b2ed-5716b8be2eb0.png,0.0
13032.0,9b699216-2b19-4066-af76-23a355560f66.png,6.0
13042.0,3ba2ae26-80bb-48ad-b9b7-399c437c5648.png,6.0
13056.0,324a7d35-4ad7-4859-8041-b37bdf1edd94.png,0.0
13056.0,dd3631dc-3e2f-44b2-bc2f-0e091abf4b3d.png,0.0
13065.0,aaa1c2f7-a4ab-41ba-956f-cd715849529d.png,5.0
13065.0,274da34e-3b26-4fe2-a31e-d3d45a509078.png,5.0
13071.0,19ab31ab-4d14-427a-89a6-8f960ea524a8.png,0.0
13076.0,cfc50da6-99bf-4a09-9bae-1f3168a874b4.png,5.0
13085.0,3cba4c8a-4f09-4889-aba8-b3a1e898a6fe.png,5.0
13095.0,93ffe281-8439-4532-bef9-9db7f1f05aee.png,2.0
13100.0,92df6bc7-52a9-4e18-9953-1212bf4edbb8.png,6.0
13123.0,30d918c3-87f3-4f84-92ea-f541584e42c6.png,5.0
13137.0,8f9682bc-8c76-447a-bae7-07dbd818725d.png,1.0
13157.0,5a9fa780-a849-487d-b4b2-574712f90205.png,5.0
13157.0,685c7692-155c-4415-91a6-3c9f7fd10afc.png,5.0
13180.0,05d3b672-c0c6-48b6-9ae0-d0d57cd0b5f3.png,6.0
13203.0,ab79c6bf-af19-4a0c-99de-850696b877c6.png,5.0
13204.0,5509e8b8-b02a-445c-a54c-07aa32c1668c.png,0.0
13204.0,6702fb73-1183-4e3d-ba49-0d436c6e5855.png,0.0
13204.0,e05350a7-281f-48f6-a6a5-4c18a9eace4f.png,0.0
13204.0,60c92cd3-13e9-46ca-bb52-b32ddaa0cd7e.png,0.0
13204.0,0fe33312-00c6-4b11-9be3-a9c168e2ca9f.png,0.0
13204.0,7e164f08-9908-4192-86c0-e76da4785ad0.png,0.0
13207.0,4c81d022-3971-437e-a289-29cff04b078a.png,0.0
13240.0,4429cc54-0da1-456a-8b33-a402b5acd725.png,0.0
13240.0,47dd8e03-0114-43a8-ab4a-1917aa23826a.png,0.0
13242.0,ce3ee6b8-ef85-44d6-9d75-2e7c4040cac7.png,5.0
13280.0,01e9bd38-a79f-4f7b-9d9d-1b6978077c58.png,0.0
13280.0,ab24b1fd-d146-4343-91ed-e4a687e6de64.png,0.0
13286.0,501b31d0-0c4d-418c-a7e8-625e6820c4f9.png,1.0
13313.0,f28d33dd-66e2-4fb1-b080-4c3c5b0ab5c3.png,0.0
13322.0,be673209-28fb-46e2-bf14-cd6aadbedc89.png,0.0
13322.0,d43840d9-0e55-4aaf-b987-96e9fe7fe1c2.png,0.0
13322.0,61a31ba5-4ba9-494d-8b8e-58ecef5fd6d9.png,0.0
13335.0,681b220c-9dc5-47eb-ab18-1d75f920865d.png,0.0
13389.0,2e37830d-91ad-4db0-b412-9180c5fbbf7c.png,6.0
13389.0,b7c2c59e-9815-4f09-830e-3f178d2ba160.png,6.0
13391.0,1a808ba3-523d-49fd-a2ac-9451df65f4ec.png,0.0
13402.0,6e4ffb41-b0bc-4210-8074-443b2d829043.png,0.0
13404.0,efb51570-2f3a-4bff-a25d-4af4963d901a.png,1.0
13426.0,6b5ed411-804d-4867-a4ef-02f89e54d0c0.png,0.0
13426.0,6ee23541-47fa-4890-a8fb-00774ea9b1a0.png,0.0
13426.0,59971087-202f-4aa3-a13b-dbf91bc673d0.png,0.0
13426.0,2a4f8a8e-c00d-4979-8a79-aa9a699dedbd.png,0.0
13455.0,fbc9e8eb-03d3-49de-b686-ce8e17955cb7.png,3.0
13472.0,82ddc3b4-c521-42b3-b05b-03e8820997e4.png,5.0
13479.0,b94fce2c-d485-484a-85af-d0de49556413.png,3.0
13489.0,619862fd-08a3-49c1-a984-b2232e49e693.png,1.0
13489.0,72e163ad-1af1-419f-9f2e-f533708c132e.png,1.0
13509.0,886274f6-dd1f-4b48-ac58-c2f5ce6af96a.png,3.0
13513.0,98e51f4b-38f1-4785-8c39-007edd29b83f.png,5.0
13521.0,33ececb5-c404-4229-8d8a-c3440495de6b.png,3.0
13543.0,8a4af980-f7e4-4b51-9288-5d31a7497ace.png,0.0
13563.0,b2154c51-618b-492f-83b7-66b59884aa26.png,5.0
13568.0,a9e60f05-71ff-4921-a7cb-038c3c1701db.png,6.0
13584.0,5befd60d-5c0c-4ae9-bf8c-f188d4694f6b.png,5.0
13591.0,6c9a7f5c-da76-42ed-89d3-417f916cb6d1.png,3.0
13596.0,1f324d05-3d20-4b83-b23a-46c0308644e3.png,5.0
13596.0,d009468c-803c-43d4-be80-193d1d15dc88.png,5.0
13606.0,fb81d698-1e81-4dc7-b93a-ea3c715822c3.png,2.0
13653.0,41740e38-054f-47d7-9a69-e5e3142bcb9b.png,0.0
13659.0,2d328112-d988-4c0a-a3b4-1ac209023884.png,6.0
13663.0,07a79680-cfb6-42d2-887c-aedd0b45720e.png,6.0
13666.0,7579f410-904a-4a82-838c-fcbb73cfb18e.png,0.0
13666.0,894e6a39-5e6a-4805-9aa9-bdf9f34ed77d.png,0.0
13680.0,c67c743c-847b-4e60-a289-11c61775cc1d.png,5.0
13683.0,b3705d56-cf6f-424e-b06a-6745dbee474d.png,3.0
13704.0,e44a9dbc-25f8-4b67-856c-e4a835f8dc4e.png,0.0
13704.0,3f1768f6-6545-430c-abf3-e2d72858e792.png,0.0
13727.0,208d4550-06f3-4ddb-8cae-51808531fedf.png,6.0
13732.0,d0953c52-10d8-4f6a-bcd8-77cbcf0760c3.png,0.0
13732.0,4b1ec3b5-f302-4c55-bbf1-302aa9aea831.png,0.0
13743.0,2ebb2511-de33-47fd-a4d1-f18bfe452975.png,6.0
13749.0,0eb2afdf-7df2-4e08-9cc5-4ef8e4635f6b.png,5.0
13769.0,80ab0897-7e89-470a-8cb6-4e63346b746a.png,0.0
13772.0,4ec3b5c2-3661-4d9c-8b1d-d423b0d595a8.png,0.0
13780.0,d1a2e52f-3c0e-44f3-a0d9-d4929cb0b607.png,0.0
13795.0,07c87e1c-7247-4bbd-a344-e85a33805353.png,2.0
13830.0,8325c833-d71f-4f86-8530-0a202c4f0835.png,4.0
13849.0,2b5e059b-6b1b-4dd8-b439-659b6df78370.png,5.0
13861.0,ad400903-e855-41c3-a8f2-9b8559138977.png,5.0
13861.0,cbc94fa1-1047-4597-b05c-38e19e820ed3.png,5.0
13865.0,2f4106a0-988d-4e32-8540-c47cdf7a9cd9.png,6.0
13866.0,405968c3-0232-4bbb-9338-dd5043c3b4d6.png,5.0
13898.0,da23484b-9574-4086-8ba7-fbb4777467c5.png,0.0
13898.0,0429c8c6-e8e8-461b-bedb-fd02c297dae8.png,0.0
13901.0,9ca4c3a4-0b97-44e5-9606-77b7c381d1d6.png,0.0
13901.0,e9f8dc79-354b-49f8-beae-e590e61a919c.png,0.0
13901.0,3bb4e5f8-318d-488f-b9e5-1eb601ed9089.png,0.0
13901.0,e46faaab-8c22-40f8-8c06-a9f10a98f05e.png,0.0
13908.0,045a35e9-fd7a-4001-af20-72d6e2251c53.png,1.0
13969.0,95eb1db2-50f0-4ce8-be0e-456229b6a6c2.png,6.0
14025.0,afcf4b83-1137-4060-b574-f411d705c2f6.png,0.0
14035.0,900d6eaa-44d7-4430-b409-5a65cf6f9b4a.png,4.0
14035.0,803ee04c-db50-4db5-af56-b5f31f76294a.png,4.0
14035.0,5b07f0bb-d1e4-4b62-9f57-e6f9b013b914.png,4.0
14083.0,010cf1bf-1ed0-476c-9be7-40d2cad54ec3.png,0.0
14086.0,467f1c25-4611-4bce-a5de-e40824c5f54f.png,0.0
14104.0,29b4fb14-d8c6-467b-8e75-f14389383bd1.png,6.0
14106.0,154464f1-be25-4fd3-accf-f15e2a1f040b.png,6.0
14120.0,c6bcbab9-fa39-441e-bbd6-fb6876267001.png,0.0
14125.0,755bd595-26e5-40bc-b776-fd49da0dcb15.png,2.0
14130.0,eee9678d-f281-4d8c-8d2d-ed4ee27aa9dc.png,3.0
14133.0,df80504b-31f7-47a7-b108-13f7091def36.png,0.0
14133.0,1a617c54-d571-463e-94ea-53ffe9e49b31.png,0.0
14133.0,b40b4597-b16c-430f-bef6-28332ff10d39.png,0.0
14134.0,6f92ead1-8dde-4cf0-b526-00467d8393e3.png,0.0
14166.0,98c5c816-4cd0-4983-bca8-744e9a38ce47.png,0.0
14209.0,e4c37980-dd13-4091-b6fa-1f4e5d02e36c.png,6.0
14231.0,d71158c0-a1cf-4995-aec9-7c23f087f878.png,1.0
14232.0,4e28baae-9587-47e9-a443-dd7d32960480.png,6.0
14243.0,68cd8896-6d46-424e-b99a-9b091e4a29d2.png,5.0
14257.0,6f5e1d96-f0ea-41e6-bd6c-035ae7ea1bbb.png,0.0
14266.0,edac9fa7-b0df-4c5a-a110-dddb6353ed3a.png,0.0
14266.0,9cf10b15-71de-4d99-a149-6c3ff6d12156.png,0.0
14267.0,c028e6c6-2dd6-4efa-8178-beb1068e0ee9.png,0.0
14298.0,1fae0050-6d0d-4cb4-80d2-a2fc3ba3ca5e.png,4.0
14326.0,d7290370-34d8-422d-9bd5-3f92753026b9.png,5.0
14327.0,e1be987b-cfe4-4c81-a51a-04bfaccb9d8c.png,5.0
14334.0,04357f8d-1d1c-4490-a849-9e56abf88c6f.png,3.0
14352.0,b0f78d3d-12fe-43b7-bf41-052c937716ac.png,2.0
14357.0,61043ec1-97e6-42aa-a33f-d94bd00b957d.png,6.0
14376.0,150a0f52-7b4f-43a5-8e77-1ef96af6faee.png,2.0
14379.0,8c3ab29d-20f6-41ef-8513-6c1d0f3cb88f.png,6.0
14387.0,3b19ebee-3526-4244-8482-e3b578399d47.png,3.0
14392.0,20c79a06-d34c-42c3-aecd-e3d6bbeab794.png,6.0
14396.0,da47df55-cf72-4b73-b7a3-163fa289adbf.png,1.0
14400.0,6efa92f7-602f-4b8c-98dc-257458417d26.png,0.0
14409.0,8a871228-4912-4c2c-95dc-6d65121f15db.png,0.0
14409.0,faacfd11-8c79-448e-a656-58cdf003cdef.png,0.0
14414.0,bc2a3b7f-0b01-489f-b0b5-27afbfbd13b0.png,3.0
14425.0,cd0774d7-881a-46c4-8640-067cf8eaa822.png,6.0
14444.0,09e76387-790d-4dbb-a878-350ddf75fa9e.png,3.0
14449.0,62389418-df26-43cd-a782-6d2b40cd4714.png,0.0
14451.0,2bd025b8-b061-4e22-a8dc-924d699cecb0.png,4.0
14478.0,0d995092-116f-4d79-b91a-a092374e3875.png,5.0
14485.0,c6cbeb11-ea75-4710-b6af-8fb918ab0226.png,5.0
14489.0,713d3341-0d2e-4178-80eb-b75b2e9eac98.png,5.0
14489.0,45508279-438f-432b-a1fe-b7997c0211f3.png,5.0
14511.0,c667cab9-a314-4bc1-8650-28c0302af8c6.png,2.0
14515.0,e3eaf9ff-ae48-4733-91eb-5b86703efc79.png,0.0
14515.0,aef9fba9-e47b-431f-8f81-70ba47e5558e.png,0.0
14515.0,bbb06358-c6b7-4a89-bb55-4220b91fb4e3.png,0.0
14516.0,18bd5772-f59b-4864-b6cc-c63fe6a05744.png,6.0
14537.0,3b0a3dfb-fd03-4dee-b8c2-a3490408f545.png,0.0
14539.0,8906b2f8-bf70-486c-82b0-f5be4dca87a3.png,0.0
14539.0,2bab7820-311e-42bc-9505-14d54d3839a3.png,0.0
14539.0,798b04dd-ffb5-4653-952b-77bf6866c8f4.png,0.0
14547.0,38786023-1dce-4d10-b35b-06d5809f00b3.png,1.0
14547.0,e20fa982-6bd5-4e4d-9a32-3103b6d6e8f6.png,1.0
14547.0,cb82ac79-b916-4352-9652-68b4b842ed84.png,1.0
14562.0,04d8eaf6-30e8-4e95-97c9-df09a94d2bf4.png,0.0
14571.0,6474d043-1772-4b1d-bf4c-a7a4788681b0.png,0.0
14571.0,8e79b69b-bfea-41c9-9c66-654c8d31287e.png,0.0
14591.0,a3c839c9-674a-4cc5-bb76-403b103aafb5.png,6.0
14596.0,4643134e-7041-44dd-939a-751103dac839.png,1.0
14597.0,0e7c8b16-7d6e-4ef4-9273-d14073fa3704.png,0.0
14604.0,85c8ac54-6019-43d6-994e-574d0283b688.png,0.0
14604.0,bc0bffdd-fcb1-4812-9bce-b5335a55780f.png,0.0
14604.0,22e826c1-a6e4-4e82-b615-307470e264b4.png,0.0
14604.0,95c6237f-357c-445c-8731-d53fcb8b1e82.png,0.0
14606.0,933e0bd4-f9da-4d54-a643-f763366a0976.png,6.0
14606.0,22845e7a-47b3-438c-88da-684183665565.png,6.0
14610.0,0a1026de-0871-4acf-a631-8e4f7c3b6dfd.png,3.0
